id,prefecture,exam,year,era,examType,subject,docType,title,sourceName,originalRelativePath,file,archivePath,bytes,school
2022-special-02-99,広島県,高校入試,2022,R4,一般入試_特別進学コース,数学,解答用紙,R4 一般入試_特別進学コース 数学 解答用紙,R4_一般入試_特別進学コース_数学_解答用紙.pdf,2022/一般入試_特別進学コース/02_数学/R4_一般入試_特別進学コース_数学_解答用紙.pdf,data/広島県_広島県瀬戸内高校_高校入試問題/2022/一般入試_特別進学コース/02_数学/R4_一般入試_特別進学コース_数学_解答用紙.pdf,,26901,広島県瀬戸内高校
2022-special-02-99,広島県,高校入試,2022,R4,一般入試_特別進学コース,数学,解説,R4 一般入試_特別進学コース 数学 解説,R4_一般入試_特別進学コース_数学_解説.pdf,2022/一般入試_特別進学コース/02_数学/R4_一般入試_特別進学コース_数学_解説.pdf,data/広島県_広島県瀬戸内高校_高校入試問題/2022/一般入試_特別進学コース/02_数学/R4_一般入試_特別進学コース_数学_解説.pdf,,128015,広島県瀬戸内高校
2022-special-03-99,広島県,高校入試,2022,R4,一般入試_特別進学コース,英語,問題,R4 一般入試_特別進学コース 英語 問題,R4_一般入試_特別進学コース_英語_問題.pdf,2022/一般入試_特別進学コース/03_英語/R4_一般入試_特別進学コース_英語_問題.pdf,data/広島県_広島県瀬戸内高校_高校入試問題/2022/一般入試_特別進学コース/03_英語/R4_一般入試_特別進学コース_英語_問題.pdf,,252350,広島県瀬戸内高校
2022-special-03-99,広島県,高校入試,2022,R4,一般入試_特別進学コース,英語,解答,R4 一般入試_特別進学コース 英語 解答,R4_一般入試_特別進学コース_英語_解答.pdf,2022/一般入試_特別進学コース/03_英語/R4_一般入試_特別進学コース_英語_解答.pdf,data/広島県_広島県瀬戸内高校_高校入試問題/2022/一般入試_特別進学コース/03_英語/R4_一般入試_特別進学コース_英語_解答.pdf,,132661,広島県瀬戸内高校
2022-special-03-99,広島県,高校入試,2022,R4,一般入試_特別進学コース,英語,解答用紙,R4 一般入試_特別進学コース 英語 解答用紙,R4_一般入試_特別進学コース_英語_解答用紙.pdf,2022/一般入試_特別進学コース/03_英語/R4_一般入試_特別進学コース_英語_解答用紙.pdf,data/広島県_広島県瀬戸内高校_高校入試問題/2022/一般入試_特別進学コース/03_英語/R4_一般入試_特別進学コース_英語_解答用紙.pdf,,28133,広島県瀬戸内高校
2020-general-01-99,広島県,高校入試,2020,R2,一般入試,国語,問題・解答用紙,R2 一般入試 国語 問題・解答用紙,R2_一般入試_国語_問題・解答用紙.pdf,2020/一般入試/01_国語/R2_一般入試_国語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/01_国語/R2_一般入試_国語_問題・解答用紙.pdf,,621530,武田高等学校
2020-general-01-99,広島県,高校入試,2020,R2,一般入試,国語,解答,R2 一般入試 国語 解答,R2_一般入試_国語_解答.pdf,2020/一般入試/01_国語/R2_一般入試_国語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/01_国語/R2_一般入試_国語_解答.pdf,,49270,武田高等学校
2020-general-02-99,広島県,高校入試,2020,R2,一般入試,数学,問題・解答用紙,R2 一般入試 数学 問題・解答用紙,R2_一般入試_数学_問題・解答用紙.pdf,2020/一般入試/02_数学/R2_一般入試_数学_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/02_数学/R2_一般入試_数学_問題・解答用紙.pdf,,188489,武田高等学校
2020-general-02-99,広島県,高校入試,2020,R2,一般入試,数学,解答,R2 一般入試 数学 解答,R2_一般入試_数学_解答.pdf,2020/一般入試/02_数学/R2_一般入試_数学_解答.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/02_数学/R2_一般入試_数学_解答.pdf,,39625,武田高等学校
2020-general-03-99,広島県,高校入試,2020,R2,一般入試,英語,問題・解答用紙,R2 一般入試 英語 問題・解答用紙,R2_一般入試_英語_問題・解答用紙.pdf,2020/一般入試/03_英語/R2_一般入試_英語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/03_英語/R2_一般入試_英語_問題・解答用紙.pdf,,226067,武田高等学校
2020-general-03-99,広島県,高校入試,2020,R2,一般入試,英語,解答,R2 一般入試 英語 解答,R2_一般入試_英語_解答.pdf,2020/一般入試/03_英語/R2_一般入試_英語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/03_英語/R2_一般入試_英語_解答.pdf,,41563,武田高等学校
2020-general-04-99,広島県,高校入試,2020,R2,一般入試,理科,問題・解答用紙,R2 一般入試 理科 問題・解答用紙,R2_一般入試_理科_問題・解答用紙.pdf,2020/一般入試/04_理科/R2_一般入試_理科_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/04_理科/R2_一般入試_理科_問題・解答用紙.pdf,,428617,武田高等学校
2020-general-04-99,広島県,高校入試,2020,R2,一般入試,理科,解答,R2 一般入試 理科 解答,R2_一般入試_理科_解答.pdf,2020/一般入試/04_理科/R2_一般入試_理科_解答.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/04_理科/R2_一般入試_理科_解答.pdf,,48215,武田高等学校
2020-general-05-99,広島県,高校入試,2020,R2,一般入試,社会,問題・解答用紙,R2 一般入試 社会 問題・解答用紙,R2_一般入試_社会_問題・解答用紙.pdf,2020/一般入試/05_社会/R2_一般入試_社会_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/05_社会/R2_一般入試_社会_問題・解答用紙.pdf,,620714,武田高等学校
2020-general-05-99,広島県,高校入試,2020,R2,一般入試,社会,解答,R2 一般入試 社会 解答,R2_一般入試_社会_解答.pdf,2020/一般入試/05_社会/R2_一般入試_社会_解答.pdf,data/広島県_武田高等学校_高校入試問題/2020/一般入試/05_社会/R2_一般入試_社会_解答.pdf,,64851,武田高等学校
2021-general-01-99,広島県,高校入試,2021,R3,一般入試,国語,問題・解答用紙,R3 一般入試 国語 問題・解答用紙,R3_一般入試_国語_問題・解答用紙.pdf,2021/一般入試/01_国語/R3_一般入試_国語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/01_国語/R3_一般入試_国語_問題・解答用紙.pdf,,583241,武田高等学校
2021-general-01-99,広島県,高校入試,2021,R3,一般入試,国語,解答,R3 一般入試 国語 解答,R3_一般入試_国語_解答.pdf,2021/一般入試/01_国語/R3_一般入試_国語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/01_国語/R3_一般入試_国語_解答.pdf,,45475,武田高等学校
2021-general-02-99,広島県,高校入試,2021,R3,一般入試,数学,問題・解答用紙,R3 一般入試 数学 問題・解答用紙,R3_一般入試_数学_問題・解答用紙.pdf,2021/一般入試/02_数学/R3_一般入試_数学_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/02_数学/R3_一般入試_数学_問題・解答用紙.pdf,,150209,武田高等学校
2021-general-02-99,広島県,高校入試,2021,R3,一般入試,数学,解答,R3 一般入試 数学 解答,R3_一般入試_数学_解答.pdf,2021/一般入試/02_数学/R3_一般入試_数学_解答.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/02_数学/R3_一般入試_数学_解答.pdf,,41937,武田高等学校
2021-general-03-99,広島県,高校入試,2021,R3,一般入試,英語,問題・解答用紙,R3 一般入試 英語 問題・解答用紙,R3_一般入試_英語_問題・解答用紙.pdf,2021/一般入試/03_英語/R3_一般入試_英語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/03_英語/R3_一般入試_英語_問題・解答用紙.pdf,,352969,武田高等学校
2021-general-03-99,広島県,高校入試,2021,R3,一般入試,英語,解答,R3 一般入試 英語 解答,R3_一般入試_英語_解答.pdf,2021/一般入試/03_英語/R3_一般入試_英語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/03_英語/R3_一般入試_英語_解答.pdf,,38622,武田高等学校
2021-general-04-99,広島県,高校入試,2021,R3,一般入試,理科,問題・解答用紙,R3 一般入試 理科 問題・解答用紙,R3_一般入試_理科_問題・解答用紙.pdf,2021/一般入試/04_理科/R3_一般入試_理科_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/04_理科/R3_一般入試_理科_問題・解答用紙.pdf,,354657,武田高等学校
2021-general-04-99,広島県,高校入試,2021,R3,一般入試,理科,解答,R3 一般入試 理科 解答,R3_一般入試_理科_解答.pdf,2021/一般入試/04_理科/R3_一般入試_理科_解答.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/04_理科/R3_一般入試_理科_解答.pdf,,41414,武田高等学校
2021-general-05-99,広島県,高校入試,2021,R3,一般入試,社会,問題・解答用紙,R3 一般入試 社会 問題・解答用紙,R3_一般入試_社会_問題・解答用紙.pdf,2021/一般入試/05_社会/R3_一般入試_社会_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/05_社会/R3_一般入試_社会_問題・解答用紙.pdf,,625909,武田高等学校
2021-general-05-99,広島県,高校入試,2021,R3,一般入試,社会,解答,R3 一般入試 社会 解答,R3_一般入試_社会_解答.pdf,2021/一般入試/05_社会/R3_一般入試_社会_解答.pdf,data/広島県_武田高等学校_高校入試問題/2021/一般入試/05_社会/R3_一般入試_社会_解答.pdf,,71531,武田高等学校
2022-general-01-99,広島県,高校入試,2022,R4,一般入試,国語,問題・解答用紙,R4 一般入試 国語 問題・解答用紙,R4_一般入試_国語_問題・解答用紙.pdf,2022/一般入試/01_国語/R4_一般入試_国語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/01_国語/R4_一般入試_国語_問題・解答用紙.pdf,,484713,武田高等学校
2022-general-01-99,広島県,高校入試,2022,R4,一般入試,国語,解答,R4 一般入試 国語 解答,R4_一般入試_国語_解答.pdf,2022/一般入試/01_国語/R4_一般入試_国語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/01_国語/R4_一般入試_国語_解答.pdf,,49749,武田高等学校
2022-general-02-99,広島県,高校入試,2022,R4,一般入試,数学,問題・解答用紙,R4 一般入試 数学 問題・解答用紙,R4_一般入試_数学_問題・解答用紙.pdf,2022/一般入試/02_数学/R4_一般入試_数学_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/02_数学/R4_一般入試_数学_問題・解答用紙.pdf,,169888,武田高等学校
2022-general-02-99,広島県,高校入試,2022,R4,一般入試,数学,解答,R4 一般入試 数学 解答,R4_一般入試_数学_解答.pdf,2022/一般入試/02_数学/R4_一般入試_数学_解答.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/02_数学/R4_一般入試_数学_解答.pdf,,33474,武田高等学校
2022-general-03-99,広島県,高校入試,2022,R4,一般入試,英語,問題・解答用紙,R4 一般入試 英語 問題・解答用紙,R4_一般入試_英語_問題・解答用紙.pdf,2022/一般入試/03_英語/R4_一般入試_英語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/03_英語/R4_一般入試_英語_問題・解答用紙.pdf,,397042,武田高等学校
2022-general-03-99,広島県,高校入試,2022,R4,一般入試,英語,解答,R4 一般入試 英語 解答,R4_一般入試_英語_解答.pdf,2022/一般入試/03_英語/R4_一般入試_英語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/03_英語/R4_一般入試_英語_解答.pdf,,38252,武田高等学校
2022-general-04-99,広島県,高校入試,2022,R4,一般入試,理科,問題・解答用紙,R4 一般入試 理科 問題・解答用紙,R4_一般入試_理科_問題・解答用紙.pdf,2022/一般入試/04_理科/R4_一般入試_理科_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/04_理科/R4_一般入試_理科_問題・解答用紙.pdf,,355681,武田高等学校
2022-general-04-99,広島県,高校入試,2022,R4,一般入試,理科,解答,R4 一般入試 理科 解答,R4_一般入試_理科_解答.pdf,2022/一般入試/04_理科/R4_一般入試_理科_解答.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/04_理科/R4_一般入試_理科_解答.pdf,,51259,武田高等学校
2022-general-05-99,広島県,高校入試,2022,R4,一般入試,社会,問題・解答用紙,R4 一般入試 社会 問題・解答用紙,R4_一般入試_社会_問題・解答用紙.pdf,2022/一般入試/05_社会/R4_一般入試_社会_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/05_社会/R4_一般入試_社会_問題・解答用紙.pdf,,745198,武田高等学校
2022-general-05-99,広島県,高校入試,2022,R4,一般入試,社会,解答,R4 一般入試 社会 解答,R4_一般入試_社会_解答.pdf,2022/一般入試/05_社会/R4_一般入試_社会_解答.pdf,data/広島県_武田高等学校_高校入試問題/2022/一般入試/05_社会/R4_一般入試_社会_解答.pdf,,62670,武田高等学校
2023-general-01-99,広島県,高校入試,2023,R5,一般入試,国語,問題・解答用紙,R5 一般入試 国語 問題・解答用紙,R5_一般入試_国語_問題・解答用紙.pdf,2023/一般入試/01_国語/R5_一般入試_国語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/01_国語/R5_一般入試_国語_問題・解答用紙.pdf,,515071,武田高等学校
2023-general-01-99,広島県,高校入試,2023,R5,一般入試,国語,解答,R5 一般入試 国語 解答,R5_一般入試_国語_解答.pdf,2023/一般入試/01_国語/R5_一般入試_国語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/01_国語/R5_一般入試_国語_解答.pdf,,58605,武田高等学校
2023-general-02-99,広島県,高校入試,2023,R5,一般入試,数学,問題・解答用紙,R5 一般入試 数学 問題・解答用紙,R5_一般入試_数学_問題・解答用紙.pdf,2023/一般入試/02_数学/R5_一般入試_数学_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/02_数学/R5_一般入試_数学_問題・解答用紙.pdf,,161654,武田高等学校
2023-general-02-99,広島県,高校入試,2023,R5,一般入試,数学,解答,R5 一般入試 数学 解答,R5_一般入試_数学_解答.pdf,2023/一般入試/02_数学/R5_一般入試_数学_解答.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/02_数学/R5_一般入試_数学_解答.pdf,,35123,武田高等学校
2023-general-03-99,広島県,高校入試,2023,R5,一般入試,英語,問題・解答用紙,R5 一般入試 英語 問題・解答用紙,R5_一般入試_英語_問題・解答用紙.pdf,2023/一般入試/03_英語/R5_一般入試_英語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/03_英語/R5_一般入試_英語_問題・解答用紙.pdf,,273032,武田高等学校
2023-general-03-99,広島県,高校入試,2023,R5,一般入試,英語,解答,R5 一般入試 英語 解答,R5_一般入試_英語_解答.pdf,2023/一般入試/03_英語/R5_一般入試_英語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/03_英語/R5_一般入試_英語_解答.pdf,,32939,武田高等学校
2023-general-04-99,広島県,高校入試,2023,R5,一般入試,理科,問題・解答用紙,R5 一般入試 理科 問題・解答用紙,R5_一般入試_理科_問題・解答用紙.pdf,2023/一般入試/04_理科/R5_一般入試_理科_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/04_理科/R5_一般入試_理科_問題・解答用紙.pdf,,384915,武田高等学校
2023-general-04-99,広島県,高校入試,2023,R5,一般入試,理科,解答,R5 一般入試 理科 解答,R5_一般入試_理科_解答.pdf,2023/一般入試/04_理科/R5_一般入試_理科_解答.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/04_理科/R5_一般入試_理科_解答.pdf,,56081,武田高等学校
2023-general-05-99,広島県,高校入試,2023,R5,一般入試,社会,問題・解答用紙,R5 一般入試 社会 問題・解答用紙,R5_一般入試_社会_問題・解答用紙.pdf,2023/一般入試/05_社会/R5_一般入試_社会_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/05_社会/R5_一般入試_社会_問題・解答用紙.pdf,,642665,武田高等学校
2023-general-05-99,広島県,高校入試,2023,R5,一般入試,社会,解答,R5 一般入試 社会 解答,R5_一般入試_社会_解答.pdf,2023/一般入試/05_社会/R5_一般入試_社会_解答.pdf,data/広島県_武田高等学校_高校入試問題/2023/一般入試/05_社会/R5_一般入試_社会_解答.pdf,,69901,武田高等学校
2024-general-01-99,広島県,高校入試,2024,R6,一般入試,国語,問題・解答用紙,R6 一般入試 国語 問題・解答用紙,R6_一般入試_国語_問題・解答用紙.pdf,2024/一般入試/01_国語/R6_一般入試_国語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/01_国語/R6_一般入試_国語_問題・解答用紙.pdf,,416266,武田高等学校
2024-general-01-99,広島県,高校入試,2024,R6,一般入試,国語,解答,R6 一般入試 国語 解答,R6_一般入試_国語_解答.pdf,2024/一般入試/01_国語/R6_一般入試_国語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/01_国語/R6_一般入試_国語_解答.pdf,,65689,武田高等学校
2024-general-02-99,広島県,高校入試,2024,R6,一般入試,数学,問題・解答用紙,R6 一般入試 数学 問題・解答用紙,R6_一般入試_数学_問題・解答用紙.pdf,2024/一般入試/02_数学/R6_一般入試_数学_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/02_数学/R6_一般入試_数学_問題・解答用紙.pdf,,151977,武田高等学校
2024-general-02-99,広島県,高校入試,2024,R6,一般入試,数学,解答,R6 一般入試 数学 解答,R6_一般入試_数学_解答.pdf,2024/一般入試/02_数学/R6_一般入試_数学_解答.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/02_数学/R6_一般入試_数学_解答.pdf,,40219,武田高等学校
2024-general-03-99,広島県,高校入試,2024,R6,一般入試,英語,問題・解答用紙,R6 一般入試 英語 問題・解答用紙,R6_一般入試_英語_問題・解答用紙.pdf,2024/一般入試/03_英語/R6_一般入試_英語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/03_英語/R6_一般入試_英語_問題・解答用紙.pdf,,307543,武田高等学校
2024-general-03-99,広島県,高校入試,2024,R6,一般入試,英語,解答,R6 一般入試 英語 解答,R6_一般入試_英語_解答.pdf,2024/一般入試/03_英語/R6_一般入試_英語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/03_英語/R6_一般入試_英語_解答.pdf,,41991,武田高等学校
2024-general-04-99,広島県,高校入試,2024,R6,一般入試,理科,問題・解答用紙,R6 一般入試 理科 問題・解答用紙,R6_一般入試_理科_問題・解答用紙.pdf,2024/一般入試/04_理科/R6_一般入試_理科_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/04_理科/R6_一般入試_理科_問題・解答用紙.pdf,,361741,武田高等学校
2024-general-04-99,広島県,高校入試,2024,R6,一般入試,理科,解答,R6 一般入試 理科 解答,R6_一般入試_理科_解答.pdf,2024/一般入試/04_理科/R6_一般入試_理科_解答.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/04_理科/R6_一般入試_理科_解答.pdf,,52094,武田高等学校
2024-general-05-99,広島県,高校入試,2024,R6,一般入試,社会,問題・解答用紙,R6 一般入試 社会 問題・解答用紙,R6_一般入試_社会_問題・解答用紙.pdf,2024/一般入試/05_社会/R6_一般入試_社会_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/05_社会/R6_一般入試_社会_問題・解答用紙.pdf,,494792,武田高等学校
2024-general-05-99,広島県,高校入試,2024,R6,一般入試,社会,解答,R6 一般入試 社会 解答,R6_一般入試_社会_解答.pdf,2024/一般入試/05_社会/R6_一般入試_社会_解答.pdf,data/広島県_武田高等学校_高校入試問題/2024/一般入試/05_社会/R6_一般入試_社会_解答.pdf,,71191,武田高等学校
2025-general-01-99,広島県,高校入試,2025,R7,一般入試,国語,問題・解答用紙,R7 一般入試 国語 問題・解答用紙,R7_一般入試_国語_問題・解答用紙.pdf,2025/一般入試/01_国語/R7_一般入試_国語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/01_国語/R7_一般入試_国語_問題・解答用紙.pdf,,367563,武田高等学校
2025-general-02-99,広島県,高校入試,2025,R7,一般入試,数学,問題・解答用紙,R7 一般入試 数学 問題・解答用紙,R7_一般入試_数学_問題・解答用紙.pdf,2025/一般入試/02_数学/R7_一般入試_数学_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/02_数学/R7_一般入試_数学_問題・解答用紙.pdf,,147586,武田高等学校
2025-general-03-99,広島県,高校入試,2025,R7,一般入試,英語,問題・解答用紙,R7 一般入試 英語 問題・解答用紙,R7_一般入試_英語_問題・解答用紙.pdf,2025/一般入試/03_英語/R7_一般入試_英語_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/03_英語/R7_一般入試_英語_問題・解答用紙.pdf,,361763,武田高等学校
2025-general-03-99,広島県,高校入試,2025,R7,一般入試,英語,解答,R7 一般入試 英語 解答,R7_一般入試_英語_解答.pdf,2025/一般入試/03_英語/R7_一般入試_英語_解答.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/03_英語/R7_一般入試_英語_解答.pdf,,47091,武田高等学校
2025-general-04-99,広島県,高校入試,2025,R7,一般入試,理科,問題・解答用紙,R7 一般入試 理科 問題・解答用紙,R7_一般入試_理科_問題・解答用紙.pdf,2025/一般入試/04_理科/R7_一般入試_理科_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/04_理科/R7_一般入試_理科_問題・解答用紙.pdf,,347751,武田高等学校
2025-general-04-99,広島県,高校入試,2025,R7,一般入試,理科,解答,R7 一般入試 理科 解答,R7_一般入試_理科_解答.pdf,2025/一般入試/04_理科/R7_一般入試_理科_解答.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/04_理科/R7_一般入試_理科_解答.pdf,,54561,武田高等学校
2025-general-05-99,広島県,高校入試,2025,R7,一般入試,社会,問題・解答用紙,R7 一般入試 社会 問題・解答用紙,R7_一般入試_社会_問題・解答用紙.pdf,2025/一般入試/05_社会/R7_一般入試_社会_問題・解答用紙.pdf,data/広島県_武田高等学校_高校入試問題/2025/一般入試/05_社会/R7_一般入試_社会_問題・解答用紙.pdf,,732927,武田高等学校
